stimulus_prac1,corrAns_prac1,stimulus_test1,corrAns_test1,stimulus_test2,corrAns_test2,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,image_welcome.started,resp_Welcome.started,resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.started,image_Instr_Intro.started,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.started,image_Instr_Prac1.started,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,text_trial_Prac1.started,resp_trial_Prac1.started,text_trial_Prac1.stopped,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,text_Feedback_Prac1.started,resp_Instr_Test1.started,image_Instr_Test1.started,resp_Instr_Test1.keys,resp_Instr_Test1.rt,text_trial_Test1.started,resp_trial_Test1.started,text_trial_Test1.stopped,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,resp_Instr_Test2.started,image_Instr_Test2.started,resp_Instr_Test2.keys,resp_Instr_Test2.rt,text_trial_Test2.started,key_resp.started,text_trial_Test2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.stopped,resp_theEnd.started,image_theEnd.started,resp_theEnd.keys,resp_theEnd.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,X,space,,,,,,,0,20,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.65343541699986,88.65343541699986,88.9540896669987,space,1,0.29853916600040975,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,21,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.65348670899948,89.65348670899948,89.95367591699869,space,1,0.3361612080007035,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,22,22,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.65403154199885,90.65403154199885,90.95345620899934,space,1,0.27476337400003104,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,23,23,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6535640839993,91.6535640839993,91.95386866700028,space,1,0.2896604160014249,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,24,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.65332108399889,92.65332108399889,92.95354124999903,space,1,0.32275720800134877,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,25,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.65355875000023,93.65355875000023,93.95372674999999,space,1,0.2722319999993488,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,26,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.65346187499927,94.65346187499927,94.95401904199935,space,1,0.44860370800051896,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,27,27,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.65347974999895,95.65347974999895,95.95345133400042,space,1,0.3085627910004405,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,F,none,,,,,,,0,28,28,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.65334333399915,96.65334333399915,96.95377516699955,None,1,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,29,29,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.65367983400029,97.65367983400029,97.95329841700004,space,1,0.2657958320014586,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,30,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.65364220899937,98.65364220899937,98.95370712499971,space,1,0.26741362400207436,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,31,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.65376170899981,99.65376170899981,99.95436816700021,space,1,0.2756520830007503,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,32,32,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.65387337500033,100.65387337500033,100.95399858400015,space,1,0.29450974900100846,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,V,none,,,,,,,0,33,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.65367033399889,101.65367033399889,101.953959167,space,0,0.26522312400084047,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,34,34,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.65384062500016,102.65384062500016,102.95401154199863,space,1,0.33840904099997715,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,35,35,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.65471216699916,103.65471216699916,103.95438062500034,space,1,0.29803304100096284,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,K,none,,,,,,,0,36,36,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.65380262500003,104.65380262500003,104.95382591700036,None,1,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,37,37,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.65397829199901,105.65397829199901,105.9539638339993,space,1,0.2737066660010896,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,E,none,,,,,,,0,38,38,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.65398745899984,106.65398745899984,106.95427999999993,None,1,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,39,39,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.65440275000037,107.65440275000037,107.95451104200038,space,1,0.2867208320021746,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,W,none,,,,,,,0,40,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.65408533399932,108.65408533399932,108.95379737499934,None,1,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,41,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.65400687500005,109.65400687500005,109.95424420899872,space,1,0.28959487400061334,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,42,42,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.65405145899967,110.65405145899967,110.95406483399893,space,1,0.31001454100078263,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,43,43,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.65406433399949,111.65406433399949,111.95401020899953,space,1,0.3179555410006287,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,M,none,,,,,,,0,44,44,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.6542869169989,112.6542869169989,112.9541196249993,None,1,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,H,none,,,,,,,0,45,45,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.65409554199869,113.65409554199869,113.95412604199919,None,1,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,46,46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.65421512499961,114.65421512499961,114.95419983399916,space,1,0.3791495820005366,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,47,47,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.65404533400033,115.65404533400033,115.95416795900019,space,1,0.35587270700125373,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,48,48,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.65401441699942,116.65401441699942,116.95410762499887,space,1,0.27847245799966913,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,49,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.65418904199942,117.65418904199942,117.95515595899997,space,1,0.28842695800085494,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.6543424169995,119.12085041699902,space,6.348757874000512,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,W,space,,,,,,,,,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.03431649999948,125.03431649999948,125.33797799999957,space,1,0.7203203320004832,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,Z,space,,,,,,,,,0,1,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.03751158399973,126.03751158399973,126.33757962500022,space,1,0.27265841600092244,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,E,space,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.03771979199882,127.03771979199882,127.33754591700017,space,1,0.26148129100147344,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,V,space,,,,,,,,,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.03813724999964,128.03813724999964,128.3377118749995,space,1,0.2752799990012136,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,X,none,,,,,,,,,0,4,4,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.03766883400021,129.03766883400021,129.33860112500042,space,0,0.2821927080003661,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,I,space,,,,,,,,,0,5,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.03796349999902,130.03796349999902,130.33815945899914,space,1,0.3072510410001996,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,R,space,,,,,,,,,0,6,6,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0375595839996,131.0375595839996,131.33872808399974,space,1,0.2842835820010805,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,R,space,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.03789529200003,132.03789529200003,132.3383671669999,space,1,0.2878851660007058,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,F,space,,,,,,,,,0,8,8,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.03820858399922,133.03820858399922,133.33755787500013,space,1,0.30579600000237406,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,K,space,,,,,,,,,0,9,9,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.03809095900033,134.03809095900033,134.33765099999982,space,1,0.47382749900134513,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,W,space,,,,,,,,,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.03730816699863,135.03730816699863,135.33764758399957,space,1,0.31536149900057353,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,K,space,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.03834920899862,136.03834920899862,136.3387942089994,space,1,0.324072833000173,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,Z,space,,,,,,,,,0,12,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.03800274999958,137.03800274999958,137.33802808399923,space,1,0.32160641600057716,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,M,space,,,,,,,,,0,13,13,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.03823741700035,138.03823741700035,138.3383780839995,space,1,0.29418162400179426,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
